,binary_injury,NARRATIVE,split
1384,low_injury,   employee pre exist heart condition    lunch feel chest discomfort approx minute fine    elect ambulance hospital medical history check hospital significant finding    release work,train
1385,low_injury,   roof fall occur 2n 5 main 46 xc 3 entry fall measure approximately 20 x 18 wide 6 high area support 5 fully grout roof bolt,train
1386,low_injury,   employee remove material plant area rock eject screen strike,train
1387,low_injury,   employee round corner water tank slip mud employee land right shoulder,val
1388,low_injury,   employee fill forklift propane bottle lift bottle turn twist,val
1389,low_injury,   ee remove idler stick    hold hand return idle balance fall bracket motion end    leave middle finger mash idler frame    laceration require 3 stitch,val
1390,low_injury,   employee cable splice shuttle car knife slip cut middle finger leave hand,val
1391,low_injury,   pipe fitter work removal 1 diameter pipe strike hand piece pipe remove fall strike right hand,val
1392,low_injury,   employee diagnose carpal tunnel illness wrist    particular injury date involve    determine illness work relate,val
1393,low_injury,   employee catch leave little finger roof bolt drill head cause laceration require 6 stitch,val
1394,low_injury,   ee change drill steel    swing drill pot hold steel right hand hit hand canopy cause cut require 15 stitch close,val
1395,low_injury,   employee manually rotate belt drive unit logwasher catch tip right middle finger nip point drive belt sheave bruise finger,val
1396,low_injury,   conveyance build amp lift load conveyance(muck 5970 level,val
1397,low_injury,   unintentional roof fall occur 6 entry station 8 + 40 2nd north main 3rd west submain return    fall affect ventilation passege man     fall timbere dangere clean    measure 75 foot x 75 foot x 7 foot high    previously support 4 foot fully grout roof bolt,val
1398,low_injury,   ee assist remove pin caterpillar 944 bucket pin come unexpectedly crush leave hand index finger pin bucket,val
1399,low_injury,   gate pit poor condition vehicle damage ee scrap r- hand open gate,val
1400,low_injury,   ee push pipe backof trailer piece hit end trailer stop pipe jam hand,val
1401,low_injury,   ee van park deep parking ditch ee pay attention step step ditch strain knee process,val
1402,low_injury,   believe hole initiate temperature inside hole exceed 225 degree    heat create chemical reaction cause pyrite inside wet hole create sulfuric acid start catalytic reaction    reaction intensify addition oxidize agent contain emulsion,val
1403,low_injury,   stairway service truck 342 attempt maintain 3 point contact turn stair exit truck msha recommendation ee lose balance hold right hand hold impact box leave elbow cause severe pain leave joint area,val
1404,low_injury,   employee grinder rotate object come contact grinder surface caue laceration hand medical treatment seek suture close wound,val
1405,low_injury,   ee strip wire utility knife cut body instead away knife slip cause laceration leave thumb,val
1406,low_injury,   employee operate wash plant fourth finger leave hand catch conveyor    layer skin finger stitch require,val
1407,low_injury,   pick rock coal conveyor belt rock roll smash finger,val
1408,low_injury,   09 25 06 approx 6:55 p.m. mmu- 003 0 continuous miner operator finish 3rd lift face 1 entry orange glow detect head miner approx 3 ft 4 ft head approx size glow basketball size injury result,val
1409,low_injury,   roof fall occur 4 entry 5th north 11 12 crosscut fall 6'tx19'wx40'l fall affect ventilation travel damage equipment cause injury area bolt 6 point anchor,val
1410,low_injury,   unintentional roof fall occur millennium portal 4n longwall headgate entry 2 2352 north crosscut 33 fall approximately 50 long 30 wide 8 thick fall affect ventilation fall clean,val
1411,low_injury,   miner punch hole skirtboard rubber shard metal come punch embed leave hand    accident reportable miner recieve prescription antibiotic prevent infection,val
1412,low_injury,   ee remove rock power line power cut leave small ring finger,val
1413,low_injury,   employee report climb dozer knee,val
1414,low_injury,   unintentional roof fall occur 10:30 pm inby x cut 21 headgate 2 number 3 entry 14 foot wide 14 foot leave 9 foot high,val
1415,low_injury,   ee state pick trash begin chest pain ee hospital schedule undergo bypass surgery nt foot work relate injury illness,val
1416,low_injury,   miner cut unmappe work abandon 2 crosscut right 9 left panel    water flow active work miner immediately evacuate surface    water pool outby 5 entry approximately 8 deep 32 46 crosscut    flow old stabilize approximately 15 gpm,val
1417,low_injury,   employee state away stock warehouse lift piece steel feel pop left wrist result sprain left wrist,val
1418,low_injury,   work dragline crane cable cable twist scratch eye,val
1419,low_injury,   employee mount 992 loader start engine dismount step slip fall snow ice cover ground injure head,val
1420,low_injury,   ee digger bar bust clod bin clod break loose unexpectedly leave shoulder strained result,val
1421,low_injury,   ee attempt strike bolt miss hit mouth impact chip upper right tooth,val
1422,low_injury,   injure hand grinder grind metal water tank evening hom eye begin irrirtate dr 8 4 00 dr remove piece metal fragment f rom eye injure unsure metal piece eye wear prescription safety glass face shield grind,val
1423,low_injury,   step truck twist ankle notify unti 8 24 00 job injury ee 8 24 00 injury happen end work shift m onday 8 14 00 injury ankle work ment work relate return work 12 1/4 hour 8 17 00 work,val
1424,low_injury,   fall roof occur 5 unit 2nd s.e panel 4 entry cross cut 27 cross cut outby tail peice 65 ft inby spad 39753 fall 140 long 20 wide 5 thick person ventilation affect,val
1425,low_injury,   employee work cement plant 20 year feel exposure noise cause hear loss ring hum ear,val
1426,low_injury,   employee multitool screwdriver adjust door stop office door reach overhead tighten screw door suffer spasm receive osteopathic adjustment muscle relaxer,val
1427,low_injury,   employee air impact wrench tighten nut hydraulic cylinder vibration cause cylinder fall pinch tip thumb,val
1428,low_injury,   employee load roof bolt machine 4 strap get tangle break loose slide forearm,val
1429,low_injury,   ee help belt splice 1 person hammer drive multirivet driver theother person rivet driver inj personreache rivet driver person swing hammer strike right index finger hand way cause injury,val
1430,low_injury,   9/25/05 unintentional roof fall occur second west conveyor beltline 86 crosscut area support 10 point anchor roof bolt roof fall clean area properly support,val
1431,low_injury,   roof fall find 5 west panel crosscut 39 3 entry outby 3 seal fall approx 8 high x 20 wide x 50 long 5 high tech bolt supplement 8 super bolt instal area,val
1432,low_injury,   main portal elevator experience problem automatic door 2:55 pm troubleshoot reveal door linkage bent tobe straighten repair bac k service problem experience low door switch repair elevator place service 4:55p,val
1433,low_injury,   ee change drill bit hand pinch point wrench drill steel chain wrench activate leave ring finger get pinch require suture,val
1434,low_injury,   rock fall discover 3 leave 3 left bleeder    fall measure approximately 20 wide x 60 long x 4 thick,val
1435,low_injury,   ee process splice shuttle car cable 1 unit trim cable cut right thumb belt knife receive suture,val
1436,low_injury,   ee clean room summon ee north face drive arrive stop loader shut engine light loader walk approx 75 talk ee discussion paper towel drill walk dark strike loader bucket face,val
1437,low_injury,   history pain 17 2000 ee unable perform regular job duty single event site,val
1438,low_injury,   shovel rock mud east line 6 mill feed conveyor scale hard hat fall shovel bent pick hard hat straighten strike head beam small laceration head,val
1439,low_injury,   injure tighten bolt leaf seal wrench slip right finger get cut leaf seal hand strike,val
1440,low_injury,   ee begin perform blade change separator 1 remove grate separator door ee step separator lose balance grab grate w left hand cause grate shift fall right hand result laceration right middle finger require 4 suture,val
1441,low_injury,   climb load cement block slip cut leave shin edge cement block,val
